precio_producto,costo_envio,categoria_producto,peso_producto,fotos_producto,ciudad_vendedor,estado_vendedor,estado_cliente,puntuacion_satisfaccion,comentario,dias_entrega,diferencia_estimado_real,mes_compra,anio_compra,dia_semana_compra,hora_compra,estado_orden
126.99,29.68,beleza_saude,6150.0,3.0,santos,SP,SP,5,,14.373715277761221,6.029988425783813,1,2018,3,14,delivered
28.99,24.84,telefonia,150.0,2.0,sao paulo,SP,PA,5,,15.909618055447936,16.413865740876645,4,2017,3,16,delivered
281.99,17.73,ferramentas_jardim,800.0,1.0,piracicaba,SP,RS,5,,10.845069444738328,18.345995370298624,11,2017,1,19,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
45.0,7.39,construcao_ferramentas_iluminacao,200.0,6.0,sao paulo,SP,SP,5,"Muito bom, apenas uma não está funcionando.",4.085648148320615,5.2231597220525146,5,2018,5,16,delivered
89.49,8.39,beleza_saude,353.0,1.0,sao paulo,SP,SP,5,,5.258599536959082,12.370324074290693,5,2018,5,8,delivered
60.0,15.18,bebes,600.0,1.0,itatiba,SP,PR,5,,15.39666666649282,7.206041666679084,11,2017,0,9,delivered
59.99,25.66,pet_shop,200.0,4.0,juiz de fora,MG,MT,5,,17.9644791665487,14.150312500074506,11,2017,5,21,delivered
49.99,25.66,pet_shop,200.0,4.0,juiz de fora,MG,MT,5,,17.9644791665487,14.150312500074506,11,2017,5,21,delivered
93.99,23.46,livros_tecnicos,1800.0,1.0,sao paulo,SP,MG,5,,9.044907407369465,8.186261574272066,7,2018,1,18,delivered
148.9,21.53,cama_mesa_banho,8350.0,2.0,joinville,SC,SP,5,"muito bom otimo
",23.366192129440606,-0.91152777755633,2,2018,3,13,delivered
119.9,21.16,brinquedos,2100.0,4.0,jacarei,SP,RS,3,,11.556041666306555,23.496782407630235,4,2017,0,22,delivered
119.0,15.58,papelaria,200.0,2.0,sao paulo,SP,RS,5,,7.84921296313405,15.463946759235114,5,2017,1,16,delivered
48.0,11.85,telefonia,200.0,1.0,ribeirao preto,SP,SP,5,,8.959004629869014,10.237673610914499,7,2017,6,19,delivered
49.1,19.53,eletroportateis,518.0,1.0,caxias do sul,RS,SP,4,,3.7508796299807727,28.456157407257706,6,2018,0,19,delivered
66.39,19.66,alimentos,750.0,1.0,sao jose do rio preto,SP,PR,5,"Rápido, claro e objetivo. Produto excelente. Recomendo!",3.956793981604278,18.505474537145346,7,2018,1,12,delivered
39.9,24.84,ferramentas_jardim,800.0,2.0,maua,SP,RO,4,,14.385046296287328,21.604907407425344,3,2017,1,0,delivered
159.99,57.79,bebes,10700.0,1.0,sao jose do rio preto,SP,RS,5,,15.719884259160608,19.320150462910533,10,2017,3,23,delivered
49.9,17.6,moveis_decoracao,1600.0,4.0,uba,MG,DF,4,,14.17523148143664,17.086099537089467,12,2017,4,17,delivered
199.0,16.14,relogios_presentes,342.0,1.0,pradopolis,SP,SC,5,Chegou antes do prazo e embalado corretamente,18.079027778003365,14.243414351716638,2,2018,5,16,delivered
28.0,25.34,livros_tecnicos,500.0,2.0,sao paulo,SP,SP,5,Excelente serviço e os produtos foram exatamente o que eu esperava.,4.262881944421679,28.260659722145647,6,2018,5,11,delivered
47.99,25.34,construcao_ferramentas_jardim,1650.0,1.0,assis,SP,SP,5,Excelente serviço e os produtos foram exatamente o que eu esperava.,4.262881944421679,28.260659722145647,6,2018,5,11,delivered
229.9,55.69,esporte_lazer,9350.0,8.0,campo largo,PR,SP,5,,5.117384259123355,6.199942129664123,8,2018,4,16,delivered
117.3,28.2,automotivo,4105.0,1.0,guarulhos,SP,BA,4,Ótimo produto ,20.475439814850688,7.9498611111193895,11,2017,3,13,delivered
35.9,7.39,cama_mesa_banho,264.0,1.0,sao paulo,SP,SP,5,,6.620752314571291,3.8798842593096197,4,2018,4,11,delivered
24.9,13.51,eletronicos,100.0,1.0,maringa,PR,SP,5,ok,8.471932870335877,20.002233796287328,7,2018,0,12,delivered
359.9,42.59,cama_mesa_banho,6200.0,1.0,foz do iguacu,PR,MG,5,,19.02390046324581,27.036423610989004,5,2018,3,22,delivered
98.7,12.19,automotivo,150.0,5.0,bauru,SP,SP,5,,10.816724536940455,13.594004629645497,12,2017,6,14,delivered
179.9,24.55,moveis_escritorio,12700.0,1.0,mogi guacu,SP,SP,1,Faltou a FLANGE da cadeira que e considerada a peça mais importante.,8.350671296007931,4.046770833432674,3,2018,4,14,delivered
99.9,9.45,eletrodomesticos,750.0,3.0,sao paulo,SP,SP,5,Entrega muito rapida ,2.071111110970378,13.278680555522442,6,2018,1,15,delivered
62.8,11.94,market_place,175.0,1.0,santo andre,SP,SP,3,Não chegou ainda,5.345671296585351,10.324722222052515,9,2017,1,7,delivered
45.0,11.86,eletrodomesticos,1500.0,1.0,praia grande,SP,SP,2,,5.145891203545034,5.033206018619239,4,2018,0,19,delivered
80.0,17.81,beleza_saude,1850.0,1.0,brasilia,DF,MG,5,"Entrega antes do prazo, e produto ótimo.",10.419016203843057,22.23418981488794,1,2018,6,8,delivered
109.9,23.35,bebes,9400.0,2.0,arapongas,PR,SP,5,Ótimo!!!,12.62194444425404,15.01706018531695,4,2018,3,8,delivered
159.0,21.95,cama_mesa_banho,3300.0,5.0,sao paulo,SP,PR,5,,13.25003472249955,10.22729166643694,9,2017,2,12,delivered
410.0,35.32,agro_industria_e_comercio,2650.0,1.0,curitiba,PR,MT,4,,21.720925926230848,10.570416666567326,2,2018,3,17,delivered
37.99,14.52,telefonia,150.0,2.0,sao paulo,SP,MG,5,"Solicitei a devolução do pedido!Devido a ter feito outra compra, mas tudo veio certinho no outro pedido!",5.798946759197861,16.390787037089467,4,2017,6,19,delivered
110.0,14.16,,10800.0,,santos,SP,SP,5,,8.498229166958481,3.113692129496485,9,2017,3,9,delivered
52.39,13.08,beleza_saude,2450.0,1.0,sao paulo,SP,SP,5,Eu recomendo um execelente de entregue muito rápido. ,2.3512731483206153,12.252268518321216,1,2018,4,9,delivered
87.37,10.79,utilidades_domesticas,1100.0,1.0,sao paulo,SP,SP,4,,19.883321759290993,6.4321527779102325,3,2017,2,16,delivered
24.99,15.79,telefonia,300.0,4.0,sao paulo,SP,MT,5,,20.13449074095115,9.344212962780148,12,2017,3,12,delivered
257.6,15.67,artigos_de_festas,1550.0,1.0,blumenau,SC,PR,5,ok,7.060567129869014,23.21377314813435,12,2017,1,17,delivered
83.0,23.73,informatica_acessorios,650.0,5.0,joinville,SC,MG,5,otima,10.82888888893649,8.2384027778171,8,2018,5,22,delivered
159.99,27.2,casa_conforto,3050.0,1.0,uba,MG,SP,3,Um pézinho maior que o outros ,10.078009259421378,11.318009259179235,3,2018,4,14,delivered
179.9,15.01,perfumaria,450.0,1.0,campinas,SP,MG,5,"Gostei muito, sempre que precisar irei comprar.",11.509259259328246,12.616157407406718,5,2017,4,20,delivered
179.9,15.01,perfumaria,450.0,1.0,campinas,SP,MG,5,"Gostei muito, sempre que precisar irei comprar.",11.509259259328246,12.616157407406718,5,2017,4,20,delivered
359.5,33.96,cool_stuff,3400.0,3.0,goiania,GO,ES,5,,10.560451388824731,21.42370370356366,6,2017,5,0,delivered
45.0,16.11,cds_dvds_musicais,550.0,2.0,jacarei,SP,RS,4,,12.338182870298624,20.275138888973743,7,2017,3,9,delivered
45.0,16.11,cds_dvds_musicais,550.0,2.0,jacarei,SP,RS,4,,12.338182870298624,20.275138888973743,7,2017,3,9,delivered
679.0,19.85,telefonia,605.0,1.0,niteroi,RJ,SP,2,,10.190995370503515,10.277164351660758,7,2018,5,12,delivered
84.99,14.34,perfumaria,550.0,1.0,santo andre,SP,RJ,5,,9.269039351958781,16.139201388694346,7,2017,6,14,delivered
49.99,8.29,perfumaria,250.0,2.0,santo andre,SP,SP,4,Muito bom ,4.968240740709007,12.323993055615574,3,2018,4,16,delivered
59.9,17.13,utilidades_domesticas,7000.0,1.0,jundiai,SP,SP,4,Empresa Confiável,8.640115740709007,9.547280092723668,6,2017,0,19,delivered
39.99,9.74,informatica_acessorios,350.0,1.0,porto alegre,RS,RS,3,"A embalagem do produto estava aberta e a caixa plástica da fonte estava rachada. Visivelmente o produto já havia sido utilizado. Mas de qualquer forma, funcionou perfeitamente.
",8.679606481455266,3.426145833451301,2,2018,3,21,delivered
69.9,0.0,moveis_decoracao,2600.0,6.0,sao paulo,SP,SC,2,,7.98031249968335,20.139641203917563,4,2018,1,21,delivered
69.9,0.0,moveis_decoracao,2600.0,6.0,sao paulo,SP,SC,2,,7.98031249968335,20.139641203917563,4,2018,1,21,delivered
69.9,16.46,pet_shop,800.0,2.0,sao paulo,SP,MG,4,,22.75197916664183,-1.582430555485189,5,2018,2,19,delivered
167.0,18.95,moveis_decoracao,1450.0,4.0,sao bernardo do campo,SP,GO,3,,11.187951388768852,15.155208333395422,7,2018,5,15,delivered
169.49,68.23,utilidades_domesticas,3000.0,5.0,sao ludgero,SC,GO,3,,11.187951388768852,15.155208333395422,7,2018,5,15,delivered
95.0,13.01,papelaria,7700.0,4.0,campo limpo paulista,SP,SP,5,,3.724016204010695,15.489733796101063,8,2017,2,18,delivered
27.9,7.46,automotivo,50.0,2.0,atibaia,SP,SP,5,,4.464432870037854,5.001168981660157,7,2018,6,12,delivered
289.9,15.8,market_place,1725.0,3.0,lajeado,RS,RS,5,,6.421504629775882,11.649456018581986,3,2017,4,22,delivered
189.9,26.36,telefonia,450.0,1.0,lauro de freitas,BA,AP,3,"Estou tentando ver se os parceiros da stark continuem com seus compromissos aos seus clientes. E pontualidade 
",26.163831018377095,27.108414351940155,12,2017,6,17,delivered
69.9,13.15,beleza_saude,125.0,2.0,guarulhos,SP,SP,5,,6.132858796510845,2.416921296156943,8,2018,3,10,delivered
99.9,21.78,moveis_decoracao,2500.0,1.0,curitiba,PR,SC,5,Produto como descrito.,7.293078703805804,16.125844907481223,4,2018,1,13,delivered
49.9,7.78,fashion_bolsas_e_acessorios,100.0,5.0,sao paulo,SP,SP,5,,8.81921296287328,6.370046296156943,2,2018,6,19,delivered
68.0,24.97,brinquedos,900.0,8.0,campo limpo paulista,SP,PE,4,,18.035625000018626,31.499803240876645,4,2017,4,11,delivered
25.9,9.34,esporte_lazer,750.0,3.0,sao paulo,SP,SP,5,,7.109363425523043,13.247476852033287,12,2017,3,15,delivered
269.9,16.64,esporte_lazer,2800.0,5.0,sao paulo,SP,MG,3,,7.9299074076116085,17.127152777742594,11,2017,4,22,delivered
52.88,25.21,utilidades_domesticas,3000.0,3.0,jaboticabal,SP,PR,5,,11.027349536772817,11.413784722331911,6,2017,1,13,delivered
279.99,21.2,esporte_lazer,4175.0,2.0,rio de janeiro,RJ,RS,5,como sempre amaricanas é impecavel no atendimento na venda e na entrega,10.007962963078171,11.303043981548399,9,2017,2,16,delivered
102.0,38.88,industria_comercio_e_negocios,11325.0,4.0,guarulhos,SP,SP,5,,1.872650462668389,6.1897916668094695,7,2018,0,22,delivered
28.9,12.79,esporte_lazer,800.0,3.0,ribeirao preto,SP,SP,4,,5.023842592258006,32.20910879643634,6,2018,0,18,delivered
12.88,7.87,informatica_acessorios,180.0,1.0,santos,SP,SP,4,,13.895289352163672,1.4119444442912936,5,2018,3,16,delivered
129.97,35.43,utilidades_domesticas,8300.0,4.0,porto alegre,RS,MG,5,Produto atendeu a expectativa,20.422164352145046,17.125555555336177,2,2018,6,10,delivered
96.0,6.56,relogios_presentes,396.0,1.0,guariba,SP,SP,5,,15.6209722221829,2.0225578704848886,5,2018,4,8,delivered
64.99,19.65,cama_mesa_banho,1250.0,1.0,brusque,SC,PR,1,Comprei um lençol queen mas as fronhas não vestem um travesseiro 70 x 50. São muito pequenas e estreitas!!! baratheon que sempre ofereceu produtos de qualidade deixou a desejar !!!,10.414328703656793,9.01476851850748,8,2018,5,13,delivered
428.0,18.51,bebes,13100.0,2.0,santa barbara d´oeste,SP,SP,5,,7.9988078703172505,14.158472222276032,4,2018,3,20,delivered
159.99,57.79,bebes,10700.0,1.0,sao jose do rio preto,SP,RS,5,,16.270439814776182,13.115821759216487,9,2017,3,14,delivered
120.0,18.09,construcao_ferramentas_iluminacao,1300.0,5.0,cruzeiro,SP,RJ,4,,12.875613425858319,15.396678240969777,2,2018,1,17,delivered
37.99,12.69,cama_mesa_banho,500.0,1.0,ibitinga,SP,SP,5,,12.42550925957039,6.968865740578622,11,2017,4,14,delivered
155.99,14.11,perfumaria,475.0,1.0,apucarana,PR,SP,5,,14.196539351716638,11.246701389085501,1,2018,3,13,delivered
69.9,19.98,moveis_decoracao,2600.0,6.0,sao paulo,SP,MS,5,Entrega antes do prazo e produto de ótima qualidade amei!!!,11.185601851902902,15.112118055578321,1,2018,4,16,delivered
89.9,13.65,cama_mesa_banho,1650.0,1.0,piracicaba,SP,SP,4,"Super recomendo, é exatamente como pensei, chegou com 9 dias antes. Parabéns baratheon.",8.319155092351139,13.260023148264736,6,2017,0,10,delivered
135.0,25.14,cama_mesa_banho,1850.0,1.0,ibitinga,SP,ES,5,,15.156909722369164,5.1640046294778585,3,2018,4,16,delivered
31.9,14.1,informatica_acessorios,200.0,2.0,belo horizonte,MG,RJ,5,,9.865162037312984,11.220995370298624,7,2017,1,21,delivered
49.99,13.47,beleza_saude,250.0,2.0,formiga,MG,MG,3,,8.31451388867572,10.079826388973743,5,2018,3,14,delivered
136.78,8.22,perfumaria,550.0,1.0,sao paulo,SP,SP,5,,6.743564814794809,-0.6264930553734303,8,2018,3,21,delivered
117.7,18.7,perfumaria,550.0,1.0,sao goncalo,RJ,MG,5,,16.43686342611909,5.0869907406158745,4,2018,2,11,delivered
22.5,11.74,,550.0,,belo horizonte,MG,MG,4,,10.081354166846722,8.343437499832362,4,2017,6,13,delivered
129.9,16.54,livros_interesse_geral,2500.0,10.0,garca,SP,SP,5,,6.79870370356366,16.296157407574356,12,2017,1,21,delivered
110.32,18.65,beleza_saude,150.0,1.0,hortolandia,SP,SC,1,Não interessa se opera Market Place. A compra foi feita no site da lannister e pago para lannister. Se tiver que ajuizar vai ser contra lannister e lá faça o regresso contra o fornecedor.,12.422094907145947,6.140937500167638,5,2018,5,10,delivered
110.32,18.65,beleza_saude,150.0,1.0,hortolandia,SP,SC,1,Não interessa se opera Market Place. A compra foi feita no site da lannister e pago para lannister. Se tiver que ajuizar vai ser contra lannister e lá faça o regresso contra o fornecedor.,12.422094907145947,6.140937500167638,5,2018,5,10,delivered
64.9,15.2,fashion_bolsas_e_acessorios,150.0,4.0,sao paulo,SP,MG,5,Confiabilidade com informações corretas e prestezas nas entregas.,9.754571759607643,27.425682870205492,12,2017,0,19,delivered
59.99,14.17,relogios_presentes,350.0,4.0,sao goncalo,RJ,SP,5,,13.746226851828396,15.045497685205191,12,2017,4,4,delivered
320.0,18.0,consoles_games,600.0,4.0,araguari,MG,SP,5,,6.44937500031665,16.129837962798774,2,2018,2,10,delivered
129.0,54.65,informatica_acessorios,6550.0,1.0,ilicinea,MG,RJ,4,,10.701180555392057,25.42418981483206,3,2018,0,20,delivered
9.9,8.72,moveis_quarto,200.0,1.0,curitiba,PR,PR,5,"Produto de boa qualidade, chegou antes do prazo, vendedor extremamente atencioso.",12.095752314664423,26.3385648149997,1,2017,4,13,delivered
359.7,17.27,moveis_decoracao,13150.0,1.0,sao paulo,SP,PR,5,,24.144537036772817,0.1493750000372529,11,2017,5,16,delivered
359.7,17.27,moveis_decoracao,13150.0,1.0,sao paulo,SP,PR,5,,24.144537036772817,0.1493750000372529,11,2017,5,16,delivered
49.99,14.1,fashion_bolsas_e_acessorios,200.0,6.0,sao paulo,SP,MG,3,,10.151342592667788,15.116574074141681,12,2017,0,17,delivered
48.32,11.15,ferramentas_jardim,1700.0,1.0,campinas,SP,SP,4,,7.1848958330228925,5.1843865741975605,3,2018,4,15,delivered
74.9,16.28,cama_mesa_banho,850.0,1.0,piracicaba,SP,PR,4,,13.200844907667488,13.060567129403353,11,2017,3,17,delivered
65.0,18.33,construcao_ferramentas_seguranca,300.0,5.0,sao paulo,SP,SC,5,entrega antes do prazo ,10.415370370727032,19.01016203686595,4,2018,2,13,delivered
17.5,10.96,informatica_acessorios,255.0,1.0,sao paulo,SP,SP,4,,12.809409722220153,6.511122685391456,4,2017,4,16,delivered
38.2,15.1,esporte_lazer,450.0,4.0,itajai,SP,SP,5,,13.809189815074205,12.222974536940455,1,2018,4,23,delivered
68.0,8.29,papelaria,233.0,2.0,sao paulo,SP,SP,5,Satisfeito 100%; recebi bem antes do prazo estimado; só falta testá-lo (não acompanha o cartucho de tinta),1.025648148264736,6.364467592444271,5,2018,2,14,delivered
383.5,19.82,automotivo,1600.0,4.0,ribeirao preto,SP,SP,4,Gostei do que comprei e ficou muito legal na moto,9.918645833153278,15.285590277984738,6,2018,6,19,delivered
79.9,15.31,beleza_saude,900.0,2.0,joinville,SC,RS,5,,8.982719907537103,13.15103009250015,7,2017,0,20,delivered
39.9,11.85,cama_mesa_banho,900.0,1.0,santo andre,SP,SP,5,Bom atendimento,6.6095949076116085,19.391064814757556,1,2018,2,23,delivered
39.9,11.85,cama_mesa_banho,900.0,1.0,santo andre,SP,SP,5,Bom atendimento,6.6095949076116085,19.391064814757556,1,2018,2,23,delivered
199.0,12.89,beleza_saude,4050.0,1.0,guariba,SP,SP,5,,6.034131944179535,14.025405092630535,1,2018,2,22,delivered
99.0,12.4,moveis_decoracao,1450.0,2.0,curitiba,PR,PR,2,,6.25354166701436,7.118587962817401,2,2018,4,15,delivered
119.9,23.42,pet_shop,8350.0,3.0,icara,SC,SP,5,,19.786180555354804,7.247384259477258,3,2018,5,23,delivered
34.99,10.96,telefonia_fixa,200.0,2.0,sao caetano do sul,SP,SP,5,,16.805717592593282,14.410300925839692,2,2017,0,18,delivered
199.0,24.26,automotivo,1900.0,1.0,tubarao,SC,RJ,1,,81.33472222229466,-49.65942129632458,2,2018,4,7,delivered
105.0,19.7,relogios_presentes,1000.0,2.0,rio de janeiro,RJ,SP,5,"indico produto de alta qualidade, recebi antes do prazo combinado.",9.004629629664123,26.39690972212702,6,2018,3,14,delivered
24.9,16.79,esporte_lazer,300.0,1.0,itau de minas,MG,BA,3,,10.311817129608244,14.137638888787478,11,2017,5,13,delivered
199.9,17.03,cama_mesa_banho,2600.0,1.0,piracicaba,SP,SP,5,Mais bonita do que eu esperava. O tecido é lindo e ficou linda na janela. ,6.084872684907168,15.181296296417713,1,2018,2,17,delivered
109.9,10.97,beleza_saude,427.0,1.0,petropolis,RJ,RJ,5,"Entrega rápida e bem antes do previsto, estou bem satisfeita!",6.283356481231749,7.210659722331911,3,2018,3,12,delivered
109.9,10.97,beleza_saude,427.0,1.0,petropolis,RJ,RJ,5,"Entrega rápida e bem antes do previsto, estou bem satisfeita!",6.283356481231749,7.210659722331911,3,2018,3,12,delivered
119.0,17.37,esporte_lazer,1650.0,2.0,sao paulo,SP,RJ,5,o produto veio no prazo .. veio super rápido ADOREI. RECOMENDO,7.2778125000186265,21.344305555336177,1,2018,3,9,delivered
20.0,10.96,cama_mesa_banho,100.0,8.0,sao paulo,SP,SP,4,,12.009317129384726,24.24026620388031,2,2017,3,18,delivered
35.0,13.83,bebidas,650.0,1.0,praia grande,SP,SP,5,"Veio muito rápido, obrigado!!",3.9935300927609205,19.09125000005588,6,2018,6,21,delivered
56.9,18.2,moveis_cozinha_area_de_servico_jantar_e_jardim,1850.0,4.0,sao paulo,SP,RS,5,"Recomendo, compra segura entrega correta.",8.353379629552364,0.1952430554665625,8,2018,3,10,delivered
60.0,16.67,pet_shop,850.0,1.0,belo horizonte,MG,SP,4,,4.547812500037253,20.227337962947786,10,2017,4,5,delivered
178.99,19.13,relogios_presentes,292.0,2.0,ribeirao preto,SP,RJ,5,,17.346643518656492,13.029560185037553,4,2018,2,14,delivered
122.99,9.06,,400.0,,guarulhos,SP,SP,5,,10.7722800928168,2.438310184981674,2,2018,4,18,delivered
94.0,18.46,moveis_decoracao,1150.0,5.0,sao paulo,SP,PR,4,gostei muito do produto atendeu todas as minhas expectativas.,10.906481481157243,3.243437500204891,7,2018,4,20,delivered
70.91,13.52,moveis_decoracao,1200.0,3.0,ibitinga,SP,SP,1,Comprei um KiT de 3 Almofadas Azul Mandala e recebi um outro com almofadas diferentes (inclusive as cores) Nâo sei lidar com INCOMPETÊNCIA!!!!,22.855555555783212,-3.449918981641531,11,2017,5,14,delivered
174.9,35.74,bebes,5000.0,4.0,tupa,SP,BA,5,Estou muito satisfeita ,12.134143518749624,14.125115740578622,8,2017,4,17,delivered
109.9,14.86,cama_mesa_banho,1225.0,1.0,ibitinga,SP,SP,4,,7.477210647892207,7.140613425988704,5,2018,2,9,delivered
59.99,9.74,esporte_lazer,525.0,6.0,santa barbara d'oeste,SP,SP,5,,14.851793981157243,-0.6590393516235054,1,2018,1,19,delivered
12.99,18.23,telefonia,100.0,2.0,sao paulo,SP,MG,5,,12.694236110895872,14.304421296343207,6,2018,6,0,delivered
13.3,8.88,automotivo,700.0,2.0,sao bernardo do campo,SP,SP,5,,4.233657407574356,0.0017592590302228928,7,2018,6,18,delivered
64.9,11.95,moveis_decoracao,250.0,1.0,ibitinga,SP,SP,5,,13.969039351679385,5.150798611342907,11,2017,2,21,delivered
15.9,16.79,automotivo,75.0,1.0,belo horizonte,MG,GO,4,Prático!,22.326886574272066,17.080127314664423,2,2018,0,14,delivered
79.97,20.6,esporte_lazer,8809.0,1.0,itaquaquecetuba,SP,SP,5,,19.418206018861383,9.942083333153278,3,2018,6,15,delivered
79.99,8.32,beleza_saude,250.0,3.0,santo andre,SP,SP,5,,2.268993055447936,22.236435185186565,6,2018,0,11,delivered
